2018-10-04T07:10:18.460-0400 ERROR BEGIN UNLOGGED BATCH
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 05:52:38.685', 6,15312357,557074.61,545.791);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:23.962', 4,33766812,186563.16,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:24.963', 4,33923889,186563.16,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:25.964', 4,34082082,186563.16,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:26.965', 4,34230510,186563.16,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:27.966', 4,34330113,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:28.967', 4,34438923,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:29.968', 4,34595442,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:30.969', 4,34709553,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:31.970', 4,34845426,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:32.971', 4,35012826,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:33.973', 4,35171856,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:34.974', 4,35358786,186563.16,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:35.975', 4,35564130,186563.16,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:36.976', 4,35730693,186563.16,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:37.977', 4,35940222,186563.16,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:38.978', 4,36088371,186563.16,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:39.979', 4,36218385,186563.16,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:40.980', 4,36388296,186563.16,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:41.981', 4,36533934,186563.16,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:42.982', 4,36669528,186563.16,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:43.984', 4,36809865,186563.16,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:44.985', 4,36957735,186563.16,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:45.986', 4,37162521,186563.16,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:46.987', 4,37307601,186563.16,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:47.988', 4,37461888,186563.16,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:48.989', 4,37624545,186563.16,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:49.990', 4,37731123,186563.16,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:50.991', 4,37851372,186563.16,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:51.992', 4,108252,186563.16,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:52.993', 4,228501,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:53.996', 4,429381,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:55.019', 4,578646,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:56.053', 4,768366,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:57.054', 4,965340,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:58.055', 4,1202211,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:16:59.056', 4,1417878,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:00.057', 4,1658097,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:01.058', 4,1815453,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:02.059', 4,1952163,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:03.060', 4,2131281,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:04.061', 4,2289474,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:05.062', 4,2354760,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:06.063', 4,2664171,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:07.064', 4,2828223,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:08.065', 4,2990043,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:09.066', 5,3154932,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:10.067', 5,3314520,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:11.069', 5,3517632,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:12.070', 5,3707352,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:13.071', 5,3883401,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:14.072', 5,4060287,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:15.073', 5,4234383,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:16.074', 5,4378068,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:17.075', 5,4561371,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:18.076', 5,4748022,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:19.077', 5,4904820,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:20.078', 5,5028696,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:21.079', 5,5295420,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:22.080', 5,5413437,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:23.081', 5,5607342,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:24.085', 5,5769441,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:25.086', 5,5919264,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:26.087', 5,6022773,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:27.088', 5,6194916,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:28.089', 5,6379056,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:29.090', 5,6524973,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:30.091', 5,6688467,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:31.092', 5,6857262,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:32.093', 5,7006527,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:33.094', 5,7168068,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:34.095', 5,7350255,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:35.096', 5,7517376,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:36.097', 5,7733601,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:37.098', 5,7873380,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:38.099', 5,8062263,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:39.100', 5,8186139,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:40.101', 5,8304435,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:41.113', 5,8476578,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:42.114', 5,8645094,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:43.116', 5,8826444,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:44.117', 5,9001098,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:45.117', 5,9154269,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:46.118', 5,9294048,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:47.119', 5,9514458,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:48.120', 5,9704178,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:49.121', 5,9825822,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:50.122', 5,9961137,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:51.123', 5,10143045,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:52.124', 5,10330533,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:53.125', 5,10498491,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:54.128', 5,10691280,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:55.129', 5,10815435,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:56.130', 5,10955772,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:57.187', 5,11090250,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:58.188', 5,11257650,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:17:59.189', 5,11454624,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:00.190', 5,11519910,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:01.191', 5,11789424,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:02.192', 5,11975238,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:03.205', 5,12122829,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:04.206', 5,12277953,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:05.207', 5,12447306,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:06.208', 5,12584016,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:07.209', 5,12701475,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:08.210', 5,12920490,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:09.211', 5,13096539,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:10.212', 5,13239387,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:11.213', 5,13342059,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:12.214', 5,13462587,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:13.215', 5,13604319,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:14.216', 5,13780368,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:15.217', 5,13937724,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:16.218', 5,14088942,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:17.220', 5,14264154,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:18.221', 5,14423742,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:19.222', 5,14587515,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:20.223', 5,14745987,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:21.224', 5,14890509,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:22.225', 5,15036705,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:23.229', 5,15230610,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:24.230', 5,15381828,223875.79200000002,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 08:18:25.231', 5,15544485,223875.79200000002,126.934);
